,0
1455,17118.529411764706
1456,3657.4565217391305
1457,4316.4
1458,4316.4
1459,6567.5625
1460,7023.190476190476
1461,7740.866666666667
1462,12032.617647058823
1463,12706.23076923077
1464,12345.81081081081
1465,11094.75
1466,14657.916666666666
1467,2982.4545454545455
1468,4321.0
1469,10115.105263157895
1470,8324.8125
1471,6723.666666666667
1472,7023.190476190476
1473,7023.190476190476
1474,13547.424242424242
1475,8324.8125
1476,18561.0
1477,4316.4
1478,10115.105263157895
1479,17118.529411764706
1480,13572.869565217392
1481,10960.67857142857
1482,8324.8125
1483,9263.823529411764
1484,7023.190476190476
1485,5597.037037037037
1486,7023.190476190476
1487,2982.4545454545455
1488,7023.190476190476
1489,2982.4545454545455
1490,12546.39393939394
1491,13572.869565217392
1492,12078.727272727272
1493,7579.541666666667
1494,3657.4565217391305
1495,12968.103448275862
1496,10119.0
1497,3773.8214285714284
1498,26524.0
1499,26632.5
1500,4289.25
1501,8422.666666666666
1502,8324.8125
1503,15781.666666666666
1504,7023.190476190476
1505,3895.7619047619046
1506,18952.809523809523
1507,11094.75
1508,13572.869565217392
1509,18561.0
1510,3969.6923076923076
1511,6171.7037037037035
1512,3773.8214285714284
1513,3795.8846153846152
1514,3959.604938271605
1515,15467.5
1516,22447.25
1517,6162.5
1518,18952.809523809523
1519,10115.105263157895
1520,18952.809523809523
1521,3959.604938271605
1522,7556.461538461538
1523,7023.190476190476
1524,3773.8214285714284
1525,7023.190476190476
1526,6171.7037037037035
1527,7579.541666666667
1528,7023.190476190476
1529,7740.866666666667
1530,7700.6875
1531,10115.105263157895
1532,8324.8125
1533,4884.0
1534,4316.4
1535,13547.424242424242
1536,7023.190476190476
1537,17118.529411764706
1538,12984.030303030304
1539,7023.190476190476
1540,15781.666666666666
1541,10115.105263157895
1542,7023.190476190476
1543,13547.424242424242
1544,8324.8125
1545,7579.541666666667
1546,16351.117647058823
1547,17118.529411764706
1548,14954.96
1549,15467.5
1550,12546.39393939394
1551,11094.75
1552,10115.105263157895
1553,13572.869565217392
1554,12609.0625
1555,10960.67857142857
1556,6518.5
1557,9275.818181818182
1558,5643.966666666666
1559,7023.190476190476
1560,15467.5
1561,10115.105263157895
1562,2596.0
1563,18952.809523809523
1564,17118.529411764706
1565,17118.529411764706
1566,7023.190476190476
1567,13033.818181818182
1568,7023.190476190476
1569,9579.272727272728
1570,4484.529411764706
1571,13572.869565217392
1572,10263.0
1573,13572.869565217392
1574,12409.105263157895
1575,15467.5
1576,10119.0
1577,3959.604938271605
1578,2050.7619047619046
1579,3659.4827586206898
1580,6171.7037037037035
1581,7556.461538461538
1582,22447.25
1583,13164.03125
1584,10115.105263157895
1585,13572.869565217392
1586,12032.617647058823
1587,12345.81081081081
1588,7023.190476190476
1589,13547.424242424242
1590,3795.8846153846152
1591,7303.32
1592,12546.39393939394
1593,11699.098901098901
1594,17118.529411764706
1595,7023.190476190476
1596,7023.190476190476
1597,7023.190476190476
1598,7023.190476190476
1599,12345.81081081081
1600,12706.23076923077
1601,5373.333333333333
1602,26524.0
1603,3795.8846153846152
1604,14419.0
1605,4412.941176470588
1606,7556.461538461538
1607,5643.966666666666
1608,7023.190476190476
1609,17118.529411764706
1610,12609.0625
1611,5643.966666666666
1612,18952.809523809523
1613,11699.098901098901
1614,10115.105263157895
1615,3959.673469387755
1616,14954.96
1617,7700.6875
1618,13069.235294117647
1619,18952.809523809523
1620,15467.5
1621,12078.727272727272
1622,10115.105263157895
1623,17118.529411764706
1624,11094.75
1625,10960.67857142857
1626,15467.5
1627,7023.190476190476
1628,10115.105263157895
1629,7579.541666666667
1630,18952.809523809523
1631,5643.966666666666
1632,5643.966666666666
1633,14954.96
1634,2050.7619047619046
1635,13547.424242424242
1636,4457.323529411765
1637,6162.5
1638,13069.235294117647
1639,13547.424242424242
1640,12968.103448275862
1641,3657.4565217391305
1642,22447.25
1643,4316.4
1644,6102.678571428572
1645,11699.098901098901
1646,4316.4
1647,10115.105263157895
1648,12345.81081081081
1649,15467.5
1650,12032.617647058823
1651,17118.529411764706
1652,8324.8125
1653,5027.8
1654,7023.190476190476
1655,7023.190476190476
1656,7556.461538461538
1657,5643.966666666666
1658,16511.0
1659,17118.529411764706
1660,2982.4545454545455
1661,5597.037037037037
1662,11440.206896551725
1663,18561.0
1664,3657.4565217391305
1665,7023.190476190476
1666,7023.190476190476
1667,10263.0
1668,13033.818181818182
1669,4884.0
1670,4356.892857142857
1671,4321.0
1672,7579.541666666667
1673,15467.5
1674,7023.190476190476
1675,7023.190476190476
1676,8324.8125
1677,6171.7037037037035
1678,10115.105263157895
1679,10240.067415730337
1680,18952.809523809523
1681,6194.0
1682,11440.206896551725
1683,10115.105263157895
1684,9275.818181818182
1685,7023.190476190476
1686,1979.8260869565217
1687,10115.105263157895
1688,11094.75
1689,4333.038461538462
1690,7023.190476190476
1691,13105.947368421053
1692,10115.105263157895
1693,15467.5
1694,8422.666666666666
1695,6194.0
1696,13547.424242424242
1697,10119.0
1698,12266.87037037037
1699,7023.190476190476
1700,17118.529411764706
1701,10240.067415730337
1702,6188.857142857143
1703,5105.0
1704,8206.1
1705,13547.424242424242
1706,7023.190476190476
1707,2050.7619047619046
1708,15467.5
1709,5373.333333333333
1710,4668.025974025974
1711,1979.8260869565217
1712,13572.869565217392
1713,11094.75
1714,13547.424242424242
1715,18561.0
1716,7023.190476190476
1717,17118.529411764706
1718,18952.809523809523
1719,7023.190476190476
1720,4884.0
1721,9275.818181818182
1722,4412.941176470588
1723,12409.105263157895
1724,7023.190476190476
1725,18561.0
1726,17118.529411764706
1727,18952.809523809523
1728,8324.8125
1729,2982.4545454545455
1730,12609.0625
1731,18561.0
1732,7023.190476190476
1733,7023.190476190476
1734,9579.272727272728
1735,1979.8260869565217
1736,4884.0
1737,13033.818181818182
1738,7023.190476190476
1739,13718.4
1740,11094.75
1741,7023.190476190476
1742,3773.8214285714284
1743,7023.190476190476
1744,9579.272727272728
1745,10115.105263157895
1746,7023.190476190476
1747,15601.1
1748,14954.96
1749,7023.190476190476
1750,7023.190476190476
1751,7023.190476190476
1752,12546.39393939394
1753,6529.9375
1754,7303.32
1755,7023.190476190476
1756,10115.105263157895
1757,5643.966666666666
1758,8422.666666666666
1759,7023.190476190476
1760,4884.0
1761,3959.604938271605
1762,4289.25
1763,18952.809523809523
1764,7023.190476190476
1765,7023.190476190476
1766,10115.105263157895
1767,6102.678571428572
1768,2982.4545454545455
1769,8324.8125
1770,7700.6875
1771,10115.105263157895
1772,7023.190476190476
1773,3959.604938271605
1774,10115.105263157895
1775,13572.869565217392
1776,17118.529411764706
1777,4333.038461538462
1778,3657.4565217391305
1779,10263.0
1780,7023.190476190476
1781,10115.105263157895
1782,18561.0
1783,3657.4565217391305
1784,18952.809523809523
1785,10263.0
1786,7023.190476190476
1787,2050.7619047619046
1788,6171.7037037037035
1789,58589.6
1790,6518.5
1791,7023.190476190476
1792,10567.588235294117
1793,16518.0
1794,13547.424242424242
1795,2050.7619047619046
1796,7023.190476190476
1797,7023.190476190476
1798,10035.0
1799,7023.190476190476
1800,15467.5
1801,3969.6923076923076
1802,15781.666666666666
1803,15467.5
1804,8324.8125
1805,6069.142857142857
1806,57210.0
1807,4316.4
1808,3659.4827586206898
1809,7023.190476190476
1810,6102.678571428572
1811,7023.190476190476
1812,8324.8125
1813,7556.461538461538
1814,4333.038461538462
1815,4356.892857142857
1816,7023.190476190476
1817,17118.529411764706
1818,15467.5
1819,5597.037037037037
1820,4321.0
1821,12345.81081081081
1822,26524.0
1823,11440.206896551725
1824,10115.105263157895
1825,12968.103448275862
1826,11094.75
1827,18561.0
1828,14069.5
1829,7023.190476190476
1830,4316.4
1831,7023.190476190476
1832,7023.190476190476
1833,12345.81081081081
1834,18561.0
1835,7023.190476190476
1836,15467.5
1837,17118.529411764706
1838,7579.541666666667
1839,6188.857142857143
1840,3959.604938271605
1841,10115.105263157895
1842,10115.105263157895
1843,3255.030303030303
1844,2774.269230769231
1845,7023.190476190476
1846,7023.190476190476
1847,18952.809523809523
1848,12078.727272727272
1849,7700.6875
1850,7023.190476190476
1851,10115.105263157895
1852,3659.4827586206898
1853,10452.714285714286
1854,15467.5
1855,12706.23076923077
1856,12032.617647058823
1857,4356.892857142857
1858,5332.107142857143
1859,10115.105263157895
1860,7700.6875
1861,5373.333333333333
1862,3795.8846153846152
1863,7023.190476190476
1864,11094.75
1865,14657.916666666666
1866,15467.5
1867,10115.105263157895
1868,10115.105263157895
1869,10115.105263157895
1870,4884.0
1871,3228.0625
1872,8422.666666666666
1873,4412.941176470588
1874,8807.595238095239
1875,7579.541666666667
1876,10240.067415730337
1877,6099.428571428572
1878,18952.809523809523
1879,17118.529411764706
1880,13572.869565217392
1881,26524.0
1882,13105.947368421053
1883,10263.0
1884,7023.190476190476
1885,13572.869565217392
1886,3959.604938271605
1887,5105.0
1888,18952.809523809523
1889,6723.666666666667
1890,10106.0
1891,13165.266666666666
1892,10115.105263157895
1893,7556.461538461538
1894,7023.190476190476
1895,10115.105263157895
1896,18952.809523809523
1897,7023.190476190476
1898,3959.604938271605
1899,18561.0
1900,12706.23076923077
1901,5597.037037037037
1902,11699.098901098901
1903,9263.823529411764
1904,8324.8125
1905,3795.8846153846152
1906,15467.5
1907,7579.541666666667
1908,5105.0
1909,13707.555555555555
1910,7023.190476190476
1911,18561.0
1912,7023.190476190476
1913,13105.947368421053
1914,4321.0
1915,12078.727272727272
1916,18561.0
1917,4072.75
1918,7023.190476190476
1919,7023.190476190476
1920,7023.190476190476
1921,18952.809523809523
1922,5643.966666666666
1923,15467.5
1924,4884.0
1925,10115.105263157895
1926,15467.5
1927,18952.809523809523
1928,8422.666666666666
1929,10119.0
1930,7023.190476190476
1931,11440.206896551725
1932,4356.892857142857
1933,9263.823529411764
1934,6194.0
1935,7023.190476190476
1936,8422.666666666666
1937,18952.809523809523
1938,7023.190476190476
1939,12609.0625
1940,12968.103448275862
1941,11583.281690140846
1942,15781.666666666666
1943,15467.5
1944,8118.642857142857
1945,7023.190476190476
1946,6102.678571428572
1947,13069.235294117647
1948,4457.323529411765
1949,7303.32
1950,8422.666666666666
1951,6485.064516129032
1952,8422.666666666666
1953,15467.5
1954,10452.714285714286
1955,7023.190476190476
1956,4609.625
1957,18952.809523809523
1958,8807.595238095239
1959,4668.025974025974
1960,8807.595238095239
1961,4884.0
1962,3657.4565217391305
1963,18561.0
1964,10119.0
1965,12345.81081081081
1966,18952.809523809523
1967,3959.673469387755
1968,7023.190476190476
1969,4356.892857142857
1970,7579.541666666667
1971,7023.190476190476
1972,6118.602739726028
1973,12968.103448275862
1974,13105.947368421053
1975,6162.5
1976,13547.424242424242
1977,4333.038461538462
1978,12546.39393939394
1979,7023.190476190476
1980,13572.869565217392
1981,3657.4565217391305
1982,12345.81081081081
1983,10115.105263157895
1984,8422.666666666666
1985,10115.105263157895
1986,12609.0625
1987,8324.8125
1988,7556.461538461538
1989,4610.7
1990,4356.892857142857
1991,13083.75
1992,7023.190476190476
1993,13033.818181818182
1994,14954.96
1995,7023.190476190476
1996,6567.5625
1997,7303.32
1998,10115.105263157895
1999,18952.809523809523
2000,10115.105263157895
2001,3895.7619047619046
2002,7023.190476190476
2003,17118.529411764706
2004,8422.666666666666
2005,5628.0
2006,2982.4545454545455
2007,3795.8846153846152
2008,7023.190476190476
2009,3773.8214285714284
2010,5207.8
2011,7023.190476190476
2012,10115.105263157895
2013,7023.190476190476
2014,4316.4
2015,5027.8
2016,6194.0
2017,18561.0
2018,4668.025974025974
2019,6567.5625
2020,4884.0
2021,4884.0
2022,8206.1
2023,8324.8125
2024,8324.8125
2025,7023.190476190476
2026,7023.190476190476
2027,17118.529411764706
2028,7023.190476190476
2029,10119.0
2030,10115.105263157895
2031,12968.103448275862
2032,12984.030303030304
2033,3795.8846153846152
2034,2050.7619047619046
2035,12968.103448275862
2036,12984.030303030304
2037,4316.4
2038,13572.869565217392
2039,10115.105263157895
2040,7023.190476190476
2041,10115.105263157895
2042,10567.588235294117
2043,15467.5
2044,12345.81081081081
2045,2050.7619047619046
2046,5597.037037037037
2047,12032.617647058823
2048,12266.87037037037
2049,7023.190476190476
2050,4316.4
2051,6194.0
2052,14563.764705882353
2053,7023.190476190476
2054,7023.190476190476
2055,13547.424242424242
2056,6518.5
2057,6485.064516129032
2058,7023.190476190476
2059,3381.4444444444443
2060,7579.541666666667
2061,17118.529411764706
2062,6162.5
2063,13547.424242424242
2064,7023.190476190476
2065,7023.190476190476
2066,7700.6875
2067,15601.1
2068,7579.541666666667
2069,18561.0
2070,13069.235294117647
2071,3795.8846153846152
2072,7579.541666666667
2073,7023.190476190476
2074,6194.0
2075,13572.869565217392
2076,2050.7619047619046
2077,18952.809523809523
2078,3895.7619047619046
2079,7023.190476190476
2080,12345.81081081081
2081,13033.818181818182
2082,7023.190476190476
2083,10115.105263157895
2084,17118.529411764706
2085,3013.0
2086,10115.105263157895
2087,7023.190476190476
2088,4321.0
2089,3592.5
2090,10069.5
2091,7023.190476190476
2092,7023.190476190476
2093,17118.529411764706
2094,7023.190476190476
2095,8324.8125
2096,8324.8125
2097,18952.809523809523
2098,13547.424242424242
2099,3895.7619047619046
2100,18952.809523809523
2101,18561.0
2102,12968.103448275862
2103,4333.038461538462
2104,13105.947368421053
2105,3657.4565217391305
2106,11583.281690140846
2107,10263.0
2108,5597.037037037037
2109,5373.333333333333
2110,3228.0625
2111,5278.0
2112,15467.5
2113,4316.4
2114,4884.0
2115,4240.130434782609
2116,22447.25
2117,15601.1
2118,5670.857142857143
2119,8422.666666666666
2120,18952.809523809523
2121,15467.5
2122,2115.714285714286
2123,4884.0
2124,3895.7619047619046
2125,18952.809523809523
2126,10240.067415730337
2127,4668.025974025974
2128,5702.0
2129,15467.5
2130,7023.190476190476
2131,4356.892857142857
2132,7023.190476190476
2133,3659.4827586206898
2134,2050.7619047619046
2135,5643.966666666666
2136,10263.0
2137,15467.5
2138,10115.105263157895
2139,13164.03125
2140,15781.666666666666
2141,5597.037037037037
2142,7023.190476190476
2143,8422.666666666666
2144,18561.0
2145,7023.190476190476
2146,6567.5625
2147,7023.190476190476
2148,15303.451612903225
2149,7023.190476190476
2150,4665.090909090909
2151,7023.190476190476
2152,4333.038461538462
2153,13547.424242424242
2154,7023.190476190476
2155,10119.0
2156,17118.529411764706
2157,13572.869565217392
2158,7023.190476190476
2159,7023.190476190476
2160,7230.0
2161,12609.0625
2162,10263.0
2163,13572.869565217392
2164,11688.823529411764
2165,7023.190476190476
2166,7023.190476190476
2167,13572.869565217392
2168,8422.666666666666
2169,13547.424242424242
2170,8422.666666666666
2171,3795.8846153846152
2172,6485.064516129032
2173,7023.190476190476
2174,7579.541666666667
2175,16511.0
2176,18561.0
2177,4484.529411764706
2178,5597.037037037037
2179,2050.7619047619046
2180,22447.25
2181,18952.809523809523
2182,7023.190476190476
2183,18952.809523809523
2184,10115.105263157895
2185,13105.947368421053
2186,4316.4
2187,18952.809523809523
2188,4316.4
2189,9275.818181818182
2190,2050.7619047619046
2191,18952.809523809523
2192,15467.5
2193,7700.6875
2194,13069.235294117647
2195,4884.0
2196,13547.424242424242
2197,10115.105263157895
2198,5597.037037037037
2199,18561.0
2200,7023.190476190476
2201,7023.190476190476
2202,12345.81081081081
2203,15467.5
2204,3959.604938271605
2205,7023.190476190476
2206,10119.0
2207,7023.190476190476
2208,7023.190476190476
2209,9275.818181818182
2210,12345.81081081081
2211,7023.190476190476
2212,10567.588235294117
2213,5373.333333333333
2214,7023.190476190476
2215,12968.103448275862
2216,7023.190476190476
2217,15467.5
2218,3659.4827586206898
2219,10960.67857142857
2220,7023.190476190476
2221,11440.206896551725
2222,13547.424242424242
2223,3895.7619047619046
2224,1979.8260869565217
2225,13033.818181818182
2226,12706.23076923077
2227,3959.604938271605
2228,15467.5
2229,2982.4545454545455
2230,4884.0
2231,8807.595238095239
2232,10069.5
2233,15467.5
2234,7023.190476190476
2235,2774.269230769231
2236,5597.037037037037
2237,18561.0
2238,14954.96
2239,15303.451612903225
2240,5597.037037037037
2241,7023.190476190476
2242,10115.105263157895
2243,4665.090909090909
2244,18952.809523809523
2245,15467.5
2246,2050.7619047619046
2247,10567.588235294117
2248,7700.6875
2249,3969.6923076923076
2250,8324.8125
2251,7023.190476190476
2252,12266.87037037037
2253,14657.916666666666
2254,7023.190476190476
2255,13572.869565217392
2256,14954.96
2257,5643.966666666666
2258,17118.529411764706
2259,10115.105263157895
2260,4289.25
2261,6567.5625
2262,7579.541666666667
2263,7023.190476190476
2264,12984.030303030304
2265,15467.5
2266,7023.190476190476
2267,2774.269230769231
2268,13707.555555555555
2269,12345.81081081081
2270,12609.0625
2271,17118.529411764706
2272,7556.461538461538
2273,8324.8125
2274,15467.5
2275,10115.105263157895
2276,7023.190476190476
2277,11440.206896551725
2278,12706.23076923077
2279,13547.424242424242
2280,13804.53125
2281,7023.190476190476
2282,7023.190476190476
2283,7700.6875
2284,22447.25
2285,3657.4565217391305
2286,7023.190476190476
2287,12609.0625
2288,7579.541666666667
2289,8324.8125
2290,10115.105263157895
2291,15467.5
2292,7023.190476190476
2293,12546.39393939394
2294,11440.206896551725
2295,10115.105263157895
2296,10115.105263157895
2297,9263.823529411764
2298,8422.666666666666
2299,7023.190476190476
2300,10960.67857142857
2301,10115.105263157895
2302,8324.8125
2303,11699.098901098901
2304,10115.105263157895
2305,8324.8125
2306,18952.809523809523
2307,16518.0
2308,10115.105263157895
2309,11094.75
2310,15467.5
2311,15467.5
2312,6069.142857142857
2313,14954.96
2314,7700.6875
2315,7023.190476190476
2316,7023.190476190476
2317,10115.105263157895
2318,12032.617647058823
2319,13547.424242424242
2320,18952.809523809523
2321,7579.541666666667
2322,10115.105263157895
2323,5332.107142857143
2324,3795.8846153846152
2325,7023.190476190476
2326,17118.529411764706
2327,13572.869565217392
2328,12032.617647058823
2329,15601.1
2330,18561.0
2331,7023.190476190476
2332,10115.105263157895
2333,12345.81081081081
2334,7023.190476190476
2335,3795.8846153846152
2336,10115.105263157895
2337,12345.81081081081
2338,12078.727272727272
2339,13547.424242424242
2340,10115.105263157895
2341,7023.190476190476
2342,7023.190476190476
2343,3773.8214285714284
2344,13572.869565217392
2345,7579.541666666667
2346,7579.541666666667
2347,3659.4827586206898
2348,5278.0
2349,3895.7619047619046
2350,5597.037037037037
2351,18952.809523809523
2352,13547.424242424242
2353,12409.105263157895
2354,7023.190476190476
2355,14954.96
2356,7023.190476190476
2357,4884.0
2358,12078.727272727272
2359,5643.966666666666
2360,3657.4565217391305
2361,10115.105263157895
2362,5597.037037037037
2363,3657.4565217391305
2364,12345.81081081081
2365,14069.5
2366,3255.030303030303
2367,12345.81081081081
2368,22447.25
2369,17118.529411764706
2370,12984.030303030304
2371,12345.81081081081
2372,7023.190476190476
2373,11440.206896551725
2374,10263.0
2375,6069.142857142857
2376,22447.25
2377,2596.0
2378,4609.625
2379,10263.0
2380,9263.823529411764
2381,8324.8125
2382,10115.105263157895
2383,12968.103448275862
2384,10115.105263157895
2385,13547.424242424242
2386,13002.0
2387,7023.190476190476
2388,12984.030303030304
2389,8422.666666666666
2390,3969.6923076923076
2391,7023.190476190476
2392,2050.7619047619046
2393,7023.190476190476
2394,5278.0
2395,6188.857142857143
2396,4316.4
2397,7023.190476190476
2398,10567.588235294117
2399,13033.818181818182
2400,3959.604938271605
2401,15601.1
2402,7023.190476190476
2403,6723.666666666667
2404,7023.190476190476
2405,15781.666666666666
2406,2050.7619047619046
2407,13069.235294117647
2408,18952.809523809523
2409,7023.190476190476
2410,10240.067415730337
2411,10240.067415730337
2412,15467.5
2413,10115.105263157895
2414,12032.617647058823
2415,4665.090909090909
2416,22447.25
2417,18952.809523809523
2418,10115.105263157895
2419,8807.595238095239
2420,7129.833333333333
2421,10240.067415730337
2422,4610.7
2423,13033.818181818182
2424,9275.818181818182
2425,10115.105263157895
2426,10115.105263157895
2427,6005.0
2428,18952.809523809523
2429,7023.190476190476
2430,5332.107142857143
2431,5373.333333333333
2432,7023.190476190476
2433,4289.25
2434,13572.869565217392
2435,10115.105263157895
2436,7700.6875
2437,7023.190476190476
2438,3657.4565217391305
2439,22447.25
2440,8422.666666666666
2441,6188.857142857143
2442,11699.098901098901
2443,13572.869565217392
2444,10115.105263157895
2445,10263.0
2446,10115.105263157895
2447,3659.4827586206898
2448,18952.809523809523
2449,7023.190476190476
2450,12968.103448275862
2451,10069.5
2452,7023.190476190476
2453,10115.105263157895
2454,8104.727272727273
2455,11440.206896551725
2456,2982.4545454545455
2457,10263.0
2458,7023.190476190476
2459,7740.866666666667
2460,7023.190476190476
2461,5643.966666666666
2462,3228.0625
2463,7023.190476190476
2464,10115.105263157895
2465,10263.0
2466,26524.0
2467,17118.529411764706
2468,17118.529411764706
2469,12032.617647058823
2470,7023.190476190476
2471,11440.206896551725
2472,13707.555555555555
2473,7579.541666666667
2474,3795.8846153846152
2475,13105.947368421053
2476,10115.105263157895
2477,11440.206896551725
2478,10240.067415730337
2479,10115.105263157895
2480,4412.941176470588
2481,10115.105263157895
2482,13547.424242424242
2483,4668.025974025974
2484,4412.941176470588
2485,6485.064516129032
2486,7023.190476190476
2487,15467.5
2488,8324.8125
2489,9227.379310344828
2490,8324.8125
2491,3959.604938271605
2492,11433.6
2493,5643.966666666666
2494,11094.75
2495,7023.190476190476
2496,4884.0
2497,8422.666666666666
2498,12706.23076923077
2499,7402.714285714285
2500,13572.869565217392
2501,3959.604938271605
2502,11440.206896551725
2503,8422.666666666666
2504,8422.666666666666
2505,4412.941176470588
2506,12546.39393939394
2507,3959.604938271605
2508,8324.8125
2509,9579.272727272728
2510,10960.67857142857
2511,10115.105263157895
2512,18952.809523809523
2513,7023.190476190476
2514,5597.037037037037
2515,11094.75
2516,15601.1
2517,4240.130434782609
2518,7023.190476190476
2519,7023.190476190476
2520,7023.190476190476
2521,3959.604938271605
2522,10115.105263157895
2523,15467.5
2524,6069.142857142857
2525,7023.190476190476
2526,4668.025974025974
2527,18952.809523809523
2528,10115.105263157895
2529,3657.4565217391305
2530,10115.105263157895
2531,10115.105263157895
2532,3228.0625
2533,9579.272727272728
2534,10115.105263157895
2535,12345.81081081081
2536,2050.7619047619046
2537,15467.5
2538,13572.869565217392
2539,10035.0
2540,17118.529411764706
2541,5725.333333333333
2542,4316.4
2543,3592.5
2544,13804.53125
2545,10106.0
2546,3592.5
2547,18952.809523809523
2548,4333.038461538462
2549,7023.190476190476
2550,17118.529411764706
2551,18952.809523809523
2552,3773.8214285714284
2553,7023.190476190476
2554,12078.727272727272
2555,7023.190476190476
2556,3657.4565217391305
2557,18952.809523809523
2558,5278.0
2559,11583.281690140846
2560,18752.615384615383
2561,17118.529411764706
2562,6069.142857142857
2563,8807.595238095239
2564,10115.105263157895
2565,7023.190476190476
2566,13083.75
2567,7023.190476190476
2568,13069.235294117647
2569,3959.604938271605
2570,7556.461538461538
2571,5643.966666666666
2572,13572.869565217392
2573,7023.190476190476
2574,12968.103448275862
2575,6485.064516129032
2576,13804.53125
2577,17118.529411764706
2578,7023.190476190476
2579,7023.190476190476
2580,13572.869565217392
2581,11094.75
2582,3795.8846153846152
2583,2050.7619047619046
2584,3659.4827586206898
2585,26524.0
2586,12984.030303030304
2587,3795.8846153846152
2588,4001.2
2589,12078.727272727272
2590,2982.4545454545455
2591,7556.461538461538
2592,15467.5
2593,7023.190476190476
2594,18561.0
2595,6567.5625
2596,10115.105263157895
2597,10240.067415730337
2598,7556.461538461538
2599,10115.105263157895
2600,10115.105263157895
2601,10960.67857142857
2602,17118.529411764706
2603,5278.0
2604,7023.190476190476
2605,17118.529411764706
2606,3013.0
2607,3959.604938271605
2608,7023.190476190476
2609,7023.190476190476
2610,18952.809523809523
2611,5373.333333333333
2612,7023.190476190476
2613,10567.588235294117
2614,4001.2
2615,17118.529411764706
2616,13547.424242424242
2617,7579.541666666667
2618,11094.75
2619,15781.666666666666
2620,11583.281690140846
2621,10352.206896551725
2622,10115.105263157895
2623,3795.8846153846152
2624,9579.272727272728
2625,10119.0
2626,15781.666666666666
2627,18561.0
2628,12968.103448275862
2629,7023.190476190476
2630,15467.5
2631,7023.190476190476
2632,13069.235294117647
2633,13115.25
2634,4240.130434782609
2635,6005.0
2636,3255.030303030303
2637,7023.190476190476
2638,17118.529411764706
2639,1979.8260869565217
2640,12609.0625
2641,4316.4
2642,12345.81081081081
2643,11688.823529411764
2644,7023.190476190476
